0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Metric,Model
1.251535328492791,1.2043483859284738,1.9917836066965409,1.212996332708177,0.9537117492335926,1.3014864709373724,0.8260751406867896,0.6431699166631875,0.19153792516553503,MSE,GHP
1167.766055861692,1396.893652305761,872.8781929509225,257.31695204836706,545.8234677717303,316.84293870583457,184.48148727069287,82.17687443494596,20.689344037368823,MSE,LM
463.59814408616313,152.4358482323604,88.24502957718025,73.00994674122524,31.340157094037064,21.49406099024915,9.005352237914432,4.803631138819363,1.1829755688241663,MSE,LASSO
1.4829255610526466,1.1735756167387779,2.371640672606595,1.615050628704588,1.006817416465871,1.2524682248682875,0.9775634035971837,0.5524033373087117,0.20548735975300328,MSE,UnGHP
0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9578947368421052,0.9578947368421052,0.9631578947368421,0.9578947368421052,0.9842105263157894,Accuracy,GHP
0.9421052631578948,0.9421052631578948,0.9526315789473684,0.868421052631579,0.7157894736842105,0.9315789473684211,0.7789473684210526,0.9526315789473684,0.9263157894736842,Accuracy,LM
0.09473684210526316,0.08421052631578947,0.15789473684210525,0.15263157894736842,0.17894736842105263,0.18421052631578946,0.22105263157894736,0.2789473684210526,0.33157894736842103,Accuracy,LASSO
0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9526315789473684,0.9631578947368421,0.9631578947368421,0.9947368421052631,Accuracy,UnGHP
0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666,Sensitivity,GHP
0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0,0.3333333333333333,Sensitivity,LM
0.8888888888888888,1,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,1,0.7777777777777778,0.8888888888888888,Sensitivity,LASSO
0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.8888888888888888,Sensitivity,UnGHP
1,1,1,1,1,1,1,1,1,Specificity,GHP
0.988950276243094,0.988950276243094,1,0.9116022099447514,0.7458563535911602,0.9723756906077348,0.8066298342541437,1,0.9558011049723757,Specificity,LM
0.055248618784530384,0.03867403314917127,0.12154696132596685,0.1270718232044199,0.14917127071823205,0.14917127071823205,0.18232044198895028,0.2541436464088398,0.30386740331491713,Specificity,LASSO
1,1,1,1,1,1,1,1,1,Specificity,UnGHP
8789.347942488597,2987.7669927044503,2510.56876330665,1804.8465576697188,1158.319482199661,815.1868848345266,416.8287802105744,311.3619682753961,75.83819069774863,Prediction Error,GHP
366.7661110020186,195.90066078253508,239.98889192399344,41.182741216506045,31.61569691673206,52.05169197429899,11.180262681214321,22.404107457412703,3.5600124677775797,Prediction Error,LM
1043.970557945657,443.8714917279229,401.74586067436167,140.13019832494135,207.8800125552624,146.08592620431133,76.46880310199947,62.825708046915096,17.78860435008361,Prediction Error,LASSO
8081.178162639374,2845.9982060031716,2401.018876351162,1600.37060858507,1037.1480389133037,736.7250401761795,340.8628575206724,279.9825686779065,63.32780047735176,Prediction Error,UnGHP
